Ticker,Name
VRG-B.ST,Venue Retail Group AB
HOFI.ST,Hoist Finance AB (publ)
EURI-B.ST,European Institute of Science AB
SAFE.ST,Safe at Sea AB
RAY-B.ST,RaySearch Laboratories AB (publ)
CLAV.ST,Clavister Holding AB (publ.)
LEX.ST,The Lexington Company AB (publ)
TETY.ST,Tethys Oil AB (publ)
FPAR-PREF.ST,FastPartner AB (publ)
GABA.ST,Gabather AB (publ)
PRIME.ST,Prime Living AB (publ)
ENVI-B.ST,Envirologic AB (publ).
CLS-B.ST,Clinical Laserthermia Systems AB (publ)
PFAM.ST,Phone Family AB (publ)
ORES.ST,Investment AB Öresund (publ)
SLEEP.ST,Sleepo AB
POLYG.ST,Polygiene AB (publ.)
CAPAC.ST,Capacent Holding AB (publ)
GENE.ST,Genesis IT AB (publ)
MSAB-B.ST,Micro Systemation AB
KAN.ST,Kancera AB
MANG.ST,Mangold Fondkommission AB
OPUS.ST,Opus Group AB (publ)
DEDI.ST,Dedicare AB
SAGA-A.ST,AB Sagax
KLOV-B.ST,Klövern AB (publ)
RATO-A.ST,Ratos AB
AXON.ST,Axonkids AB
CINN.ST,Cinnober Financial Technology AB (publ)
PREV-B.ST,Prevas AB
PALS-B.ST,Pallas Group AB (publ)
SJR-B.ST,SJR In Scandinavia AB
NTEK-B.ST,Novotek AB
DENT.ST,Dentware Scandinavia AB (publ)
HANZA.ST,Hanza Holding AB (publ)
USE-B.ST,US Energy Group AB
NUE.ST,Nuevolution AB (publ)
BAYN.ST,Bayn Europe AB (publ)
KLAR.ST,Klaria Pharma Holding AB
SKF-A.ST,SKF AB
OPTI.ST,OptiFreeze AB (publ)
COMBI.ST,CombiGene AB (publ)
MPOS.ST,Micropos Medical AB (publ)
TOURN.ST,Tourn International AB (publ)
TRI.ST,Tribona AB (publ)
AROC.ST,Arocell AB (publ)
RATO-B.ST,Ratos AB
SF.ST,Stillfront Group AB (publ)
NVP.ST,NeuroVive Pharmaceutical AB
SCST.ST,Scandi Standard AB (publ)
SEB-C.ST,Skandinaviska Enskilda Banken AB (publ)
TRAN-A.ST,Transferator AB ser. A
ATT.ST,Attendo AB (publ)
IMPC.ST,Impact Coatings AB
DGC.ST,DGC One AB
LIDDS.ST,LIDDS AB (publ)
SKMO.ST,Skåne-möllan AB (publ)
DELARK.ST,Delarka Holding AB (publ)
MULQ.ST,MultiQ International AB (publ)
TCT.ST,TC TECH Sweden AB (publ)
CAMX.ST,Camurus AB (publ)
BOTX.ST,Botnia Exploration Holding AB (publ)
OV.ST,Oncology Venture Sweden AB
HOME-B.ST,HomeMaid AB (publ)
MTG-A.ST,Modern Times Group Mtg AB
SVIK.ST,Studsvik AB
SPOR.ST,Sportamore AB (publ)
ROOT.ST,Rootfruit Scandinavia AB (publ)
EUCI.ST,Eurocine Vaccines AB
AMBI.ST,Ambia Trading Group AB (publ)
ORTI-B.ST,Ortivus AB (publ)
ORE.ST,Orezone AB (publ)
NANEXA.ST,Nanexa AB
LAMM-B.ST,Lammhults Design Group AB (publ)
RECI-B.ST,Recipharm AB (publ)
DIOS.ST,Diös Fastigheter AB (publ)
CHER-B.ST,Cherry AB (publ).
BUFAB.ST,Bufab AB (publ)
BRIG.ST,Brighter AB (publ)
HELIO.ST,Heliospectra AB (publ)
AXIC-A.ST,aXichem AB
ALON-B.ST,Archelon AB (publ)
SYNT.ST,Synthetic MR AB (publ)
KLOV-A.ST,Klövern AB (publ)
AMH2-B.ST,Amhult 2 Ab
CANTA.ST,Cantargia AB
GWS.ST,GWS Production AB (publ)
ALTE.ST,Alteco Medical AB
BIM.ST,BIMobject AB
NFO.ST,NFO Drives AB (publ)
SAGA-B.ST,AB Sagax
ORTI-A.ST,Ortivus AB (publ)
ORT-B.ST,Ortoma AB
HUFV-A.ST,Hufvudstaden AB (publ)
SAPIAB.ST,Saltängen Property Invest AB (publ)
DEMI-B.ST,Delta Minerals AB (publ)
SAS-PREF.ST,SAS AB (publ)
SES.ST,Scandinavian Enviro Systems AB (publ)
INWI.ST,Inwido AB
BTS-B.ST,BTS Group AB (publ)
CEFO-B.ST,Cefour Wine & Beverage Partihandel AB (publ)
SAGA-PREF.ST,AB Sagax
SBOK.ST,Scandbook Holding AB
AKEL-PREF.ST,Akelius Residential Property AB (publ)
CAPE.ST,Caperio Holding AB
DRIL.ST,Drillcon AB
AMAST-PREF.ST,Amasten Holding AB (publ)
BOUL.ST,Boule Diagnostics AB (publ)
PLED.ST,PledPharma AB
COOR.ST,Coor Service Management Holding AB (publ)
PHAL.ST,PharmaLundensis AB
MODI.ST,Motion Display Scandinavia AB
AVT-B.ST,AVTECH Sweden AB (publ)
JLT.ST,JLT Mobile Computers AB (publ)
MTG-B.ST,Modern Times Group Mtg AB
HUM.ST,Humana AB
WTG.ST,Wonderful Times Group AB
HAV-B.ST,Havsfrun Investment AB (publ)
NOBI.ST,Nobia AB (publ)
LATF-B.ST,Latvian Forest Company AB (publ)
STIL.ST,Stille AB
GHP.ST,GHP Specialty Care AB (publ)
NP3.ST,NP3 Fastigheter AB (publ)
GOIL.ST,Petrotarg AB (publ)
DOXA.ST,Doxa AB (publ)
PARA.ST,Parans Solar Lighting AB (publ)
RAST.ST,RAST.ST
TEONE.ST,TargetEveryOne AB (publ)
JOSA.ST,Josab International AB (publ)
CSEC.ST,C Security Systems AB (Publ.)
PCOM-B.ST,Precomp Solutions AB
AXAO.ST,Axactor AB (publ)
FOLLI.ST,Follicum AB (publ)
NNH.ST,New Nordic Healthbrands AB (publ)
EMP-B.ST,Empire AB (publ)
EMOT.ST,Emotra AB (publ)
THULE.ST,Thule Group AB
ABSO.ST,Absolent Group AB (publ)
BACTI-B.ST,Bactiguard Holding AB (publ)
PB.ST,PromikBook AB (publ)
AVEN.ST,Avensia AB (publ)
WAYS.ST,Waystream Holding AB (Publ)
AVEG-B.ST,Avega Group AB (publ)
REDS.ST,Redsense Medical AB (publ)
AXON-BTA.ST,Axonkids AB
VIT-B.ST,Vitec Software Group AB
NICO.ST,Nicoccino Holding AB (publ)
WNT.ST,WntResearch AB
MROX-B.ST,MediRox AB (publ)
IS.ST,Image Systems AB
ELEC.ST,Electra Gruppen AB
IDL-B.ST,IDL Biotech AB (publ)
FNMA-PREF.ST,Ferronordic Machines AB
ACM.ST,A City Media AB (publ)
IFS-B.ST,"Industrial and Financial Systems, IFS AB (publ)"
GCOR.ST,Gaming Corps AB (publ)
NOCH.ST,Clemondo Group AB (publ)
SPIFFX.ST,SpiffX AB (publ)
INTU.ST,Intuitive Aerial AB (publ)
FOUT.ST,Fastout Int. AB (publ)
KAPIAB.ST,Kallebäck Property Invest AB (publ)
TIKS.ST,TiksPac AB (publ)
HEGR.ST,Hedera Group AB (publ)
